GLASNO,A_WT,SIO2,AL2O3,B2O3,CAO,K2O,NA2O,PBO,Li2O,MgO,SRO,BAO,ZNO,P2O5,GEO2,ZRO2,TIO2,TEO2,FemOn,RO20,RO100,RO150,RO300,Year,Refer_Id,Patent,SLeg,1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,90,92
443558,21.1956,45.06804,0,0,16.0961,0,38.83587,0,0,0,0,0,0,0,0,0,0,0,0,,,8.0585,5.261645,2007,35806,FALSE,,0,0,0,0,0,0,51.0971,0,27.35886,0,0,15.87363,0,0,0,0,5.670412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443554,21.1956,55.48018,0,0,5.404037,0,39.11578,0,0,0,0,0,0,0,0,0,0,0,0,,,7.422593,4.756742,2007,35806,FALSE,,0,0,0,0,0,0,52.77665,0,26.55805,0,0,18.83232,0,0,0,0,1.832994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443557,21.03659,47.65708,0,0,13.43745,0,38.90547,0,0,0,0,0,0,0,0,0,0,0,0,,,8.349711,5.48258,2007,35806,FALSE,,0,0,0,0,0,0,51.52657,0,27.15377,0,0,16.63003,0,0,0,0,4.689626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444052,23.10469,54.73473,0,16.76677,0,0,9.52953,9.669669,9.299299,0,0,0,0,0,0,0,0,0,0,,,,7.327902,2008,35875,FALSE,,0,5.743045,0,10.35601,0,0,58.13134,0,5.885077,0,0,16.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985766,0,0,0,0
444048,18.83917,59.1414,0,18.11268,0,0,10.29721,2.401681,10.04703,0,0,0,0,0,0,0,0,0,0,,,,6.69897,2008,35875,FALSE,,0,6.021209,0,10.85016,0,0,58.52256,0,6.17099,0,0,17.71614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189503,0,0,0,0
444049,19.5348,58.36837,0,17.91792,0,0,10.16016,3.623623,9.92993,0,0,0,0,0,0,0,0,0,0,,,,7.086186,2008,35875,FALSE,,0,5.977967,0,10.78803,0,0,58.45825,0,6.116429,0,0,17.56968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089639,0,0,0,0
444050,20.23774,57.65766,0,17.66767,0,0,10.04004,4.834836,9.799802,0,0,0,0,0,0,0,0,0,0,,,,7.136677,2008,35875,FALSE,,0,5.93023,0,10.69257,0,0,58.39461,0,6.075459,0,0,17.44577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461378,0,0,0,0
444051,21.65838,56.21622,0,17.21722,0,0,9.749749,7.257257,9.55956,0,0,0,0,0,0,0,0,0,0,,,,7.236572,2008,35875,FALSE,,0,5.843342,0,10.52535,0,0,58.27144,0,5.959475,0,0,17.18163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218758,0,0,0,0
444053,24.52364,53.33334,0,16.33634,0,0,9.279281,11.99199,9.05906,0,0,0,0,0,0,0,0,0,0,,,,7.408936,2008,35875,FALSE,,0,5.650317,0,10.19053,0,0,58.00306,0,5.787521,0,0,16.62977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738813,0,0,0,0
444054,17.74373,59.1414,0,18.11268,0,0,10.29721,0,10.04703,0,0,0,0,0,0,0,0,0,0,,,,6.721246,2008,35875,FALSE,,0,6.021209,0,10.85016,0,0,58.52256,0,6.17099,0,0,17.71614,0,0,0,0,0,0,0,0,0,0.7189503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444055,17.87471,58.37421,0,17.91971,0,0,10.16118,0,9.920912,0,0,0,0,0,0,0,0,0,0,,,,6.886056,2008,35875,FALSE,,0,5.972486,0,10.78901,0,0,58.46052,0,6.116982,0,0,17.57127,0,0,0,0,0,0,0,0,0,1.089738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444056,18.01032,57.65766,0,17.66767,0,0,10.04004,0,9.799802,0,0,0,0,0,0,0,0,0,0,,,,6.744728,2008,35875,FALSE,,0,5.93023,0,10.69257,0,0,58.39461,0,6.075459,0,0,17.44577,0,0,0,0,0,0,0,0,0,1.461378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444059,18.82974,53.33334,0,16.33634,0,0,9.279281,0,9.05906,0,0,0,0,0,0,0,0,0,0,,,,6.920819,2008,35875,FALSE,,0,5.650317,0,10.19053,0,0,58.00306,0,5.787521,0,0,16.62977,0,0,0,0,0,0,0,0,0,3.738813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444044,18.16322,57.65766,0,17.66767,0,0,10.04004,0,9.799802,0,0,0,4.834836,0,0,0,0,0,0,,,,6.769551,2008,35875,FALSE,,0,5.93023,0,10.69257,0,0,58.39461,0,6.075459,0,0,17.44577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444057,18.28099,56.21622,0,17.21722,0,0,9.749749,0,9.55956,0,0,0,0,0,0,0,0,0,0,,,,7.327902,2008,35875,FALSE,,0,5.843342,0,10.52535,0,0,58.27144,0,5.959475,0,0,17.18163,0,0,0,0,0,0,0,0,0,2.218758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444026,18.77266,58.36837,0,17.91792,0,0,10.16016,0,9.92993,0,0,3.623623,0,0,0,0,0,0,0,,,,6.49485,2008,35875,FALSE,,0,5.977967,0,10.78803,0,0,58.45825,0,6.116429,0,0,17.56968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444046,18.87064,54.73473,0,16.76677,0,0,9.52953,0,9.299299,0,0,0,9.669669,0,0,0,0,0,0,,,,7.136677,2008,35875,FALSE,,0,5.743045,0,10.35601,0,0,58.13134,0,5.885077,0,0,16.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444025,18.33648,59.1414,0,18.11268,0,0,10.29721,0,10.04703,0,0,2.401681,0,0,0,0,0,0,0,,,,6.267606,2008,35875,FALSE,,0,6.021209,0,10.85016,0,0,58.52256,0,6.17099,0,0,17.71614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444047,19.2206,53.33334,0,16.33634,0,0,9.279281,0,9.05906,0,0,0,11.99199,0,0,0,0,0,0,,,,7.130768,2008,35875,FALSE,,0,5.650317,0,10.19053,0,0,58.00306,0,5.787521,0,0,16.62977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444027,19.21558,57.65766,0,17.66767,0,0,10.04004,0,9.799802,0,0,4.834836,0,0,0,0,0,0,0,,,,6.920819,2008,35875,FALSE,,0,5.93023,0,10.69257,0,0,58.39461,0,6.075459,0,0,17.44577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444028,20.10849,56.21622,0,17.21722,0,0,9.749749,0,9.55956,0,0,7.257257,0,0,0,0,0,0,0,,,,7.031517,2008,35875,FALSE,,0,5.843342,0,10.52535,0,0,58.27144,0,5.959475,0,0,17.18163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444029,21.01848,54.73473,0,16.76677,0,0,9.52953,0,9.299299,0,0,9.669669,0,0,0,0,0,0,0,,,,7.221849,2008,35875,FALSE,,0,5.743045,0,10.35601,0,0,58.13134,0,5.885077,0,0,16.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444030,21.91071,53.33334,0,16.33634,0,0,9.279281,0,9.05906,0,0,11.99199,0,0,0,0,0,0,0,,,,7.275724,2008,35875,FALSE,,0,5.650317,0,10.19053,0,0,58.00306,0,5.787521,0,0,16.62977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444042,17.81893,59.1414,0,18.11268,0,0,10.29721,0,10.04703,0,0,0,2.401681,0,0,0,0,0,0,,,,6.366531,2008,35875,FALSE,,0,6.021209,0,10.85016,0,0,58.52256,0,6.17099,0,0,17.71614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444043,17.988,58.36837,0,17.91792,0,0,10.16016,0,9.92993,0,0,0,3.623623,0,0,0,0,0,0,,,,6.638272,2008,35875,FALSE,,0,5.977967,0,10.78803,0,0,58.45825,0,6.116429,0,0,17.56968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444045,18.51283,56.21622,0,17.21722,0,0,9.749749,0,9.55956,0,0,0,7.257257,0,0,0,0,0,0,,,,7.05061,2008,35875,FALSE,,0,5.843342,0,10.52535,0,0,58.27144,0,5.959475,0,0,17.18163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444024,18.82974,60.59182,0,18.56443,0,0,10.54684,0,10.29691,0,0,0,0,0,0,0,0,0,0,,,,6.031517,2008,35875,FALSE,,0,6.110583,0,11.01091,0,0,58.64677,0,6.258899,0,0,17.97283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444144,38.97694,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,,,,10.97014,2010,35930,FALSE,,0,0,0,0,0,0,61.53846,0,0,0,0,15.38461,0,0,0,0,0,0,7.692307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445527,25.73334,48,0,17,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,,,,11.86894,2009,36053,FALSE,,0,0,0,11.37124,0,0,60.86956,0,0,0,0,16.05351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.70569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445528,23.76386,32.5,0,32.5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,,,,12.27977,2009,36053,FALSE,,0,0,0,19.69697,0,0,59.84848,0,0,0,0,9.848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445529,22.62736,22,0,43,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,,,,13.01031,2009,36053,FALSE,,0,0,0,24.50142,0,0,59.25926,0,0,0,0,6.267806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456051,29.09936,41,0.5,13,6,1.5,1.5,0,1.5,0,0,20,15,0,0,0,0,0,0,,,,10.44965,1999,37078,FALSE,,0,1.048951,0,9.090909,0,0,58.74126,0,1.048951,0,0.3496504,14.33566,0,0,0,1.048951,2.097902,0,0,0,0,0,0,0,0,0,5.244755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456055,24.01194,54.6,0,11.5,5.6,2,2,0,2,0,0,7,15.3,0,0,0,0,0,0,,,,9.786562,1999,37078,FALSE,,0,1.355473,0,7.793968,0,0,60.18299,0,1.355473,0,0,18.5022,0,0,0,1.355473,1.897662,0,0,0,0,0,0,0,0,0,5.184683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456054,25.70719,54,0,5,4,4,0,0,4,2,2,6,13,0,0,5,1,0,0,,,,9.895289,1999,37078,FALSE,,0,2.826855,0,3.533569,0,0,60.07067,0,0,0.7067138,0,19.08127,0,0,0,2.826855,1.413428,0,0.3533569,0,0,0,0,0,0,0,4.593639,0,0,0,0,0,0,0.7067138,0,1.766784,0,0,0,0,0,0,0,0,0,0,0,0,0,2.120141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456056,23.4991,42,0,15,10,1,6,0,0,3,0,5,10,0,0,5,0,0,0,,,,9.049651,1999,37078,FALSE,,0,0,0,10.03344,0,0,58.19398,2.006689,4.013378,1.003345,0,14.04682,0,0,0,0.6688963,3.344482,0,0,0,0,0,0,0,0,0,3.344482,0,0,0,0,0,0,0,0,1.672241,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456050,25.28788,33.8,0,17.2,3.7,1.9,2.1,0,0,0,10,0,28.3,0,0,2,0,0,0,,,,10.8671,1999,37078,FALSE,,0,0,0,11.80508,0,0,58.06452,0.6863418,1.441318,0,0,11.59918,0,0,0,1.304049,1.269732,0,0,0,0,0,0,0,0,0,9.711737,0,0,0,0,0,0,3.431709,0,0.6863418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456049,20.22017,35.10001,5.200001,38.20001,0,1.2,0,0,1,0,2,5.200001,12.1,0,0,0,0,0,0,,,,10.85838,1999,37078,FALSE,,0,0.5442177,0,20.78912,0,0,60.38095,0,0,0,2.829932,9.551021,0,0,0,0.6530613,0,0,0,0,0,0,0,0,0,0,3.292517,0,0,0,0,0,0,0.5442177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456048,42.63657,40,1,17.5,0,2.5,2.7,0,2.3,0,6,5,22.5,0,0,0,0.5,0,0,,,,10.09529,1999,37078,FALSE,,0,1.515651,0,11.53213,0,0,58.48435,0,1.779242,0,0.6589786,13.17957,0,0,0,1.647447,0,0,0.1647446,0,0,0,0,0,0,0,7.413509,0,0,0,0,0,0,1.976936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456053,20.30079,54.00001,0,17.8,1.9,1.2,1.2,0,1.2,0,0,0,12.7,0,0,0,4.000001,0,0,,,,10.54965,1999,37078,FALSE,,0,0.761905,0,11.30159,0,0,59.55556,3.809525,0.761905,0,0,17.14286,0,0,0,0.761905,0.6031747,0,1.269842,0,0,0,0,0,0,0,4.031747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456052,30.47237,50,0.5,3,10,1.5,1.5,0,1.5,0,0,19,13,0,0,0,0,0,0,,,,10.65838,1999,37078,FALSE,,0,1.132075,0,2.264151,0,0,59.24528,0,1.132075,0,0.3773585,18.86792,0,0,0,1.132075,3.773585,0,0,0,0,0,0,0,0,0,4.90566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.169811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457347,23.91988,53.54757,0.6830043,9.002561,0.6209276,2.957239,0,0,9.322188,0.8639256,5.3766,4.99614,10.6955,0,0,0,0,0,0,,,12.60491,8.611128,2003,37267,FALSE,,0,6.277151,0,6.061626,0,0,58.27782,0,0,0.289611,0.4579896,18.03334,0,0,0,1.993602,0.2087894,0,0,0,0,0,0,0,0,0,3.6033,0,0,0,0,0,1.252736,1.811753,0,0,0,0,0,0,0,0,0,0,0,0.04849301,0,0,0,1.683785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457354,23.66993,49.21416,1.457346,14.08661,0,6.467693,4.914821,0,5.221393,0,5.951207,7.753022,3.651406,0,0,1.205888,0,0,0,,,13.00492,9.011129,2003,37267,FALSE,,0,3.326005,0,8.977667,0,0,57.87632,0,3.128484,0,0.9302622,15.67747,0,0,0,4.122463,0,0,0,0,0,0,0,0,0,0,1.162828,0,0,0,0,0,0,1.895568,0,0.3854853,0,0,0,0,0,0,0,0,0,0.0484246,0,0,0,2.469018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457353,23.60706,52.72372,0.6950629,10.17945,1.26378,7.523623,0,0,7.11508,1.758357,6.155466,5.546561,6.965971,0,0,0,0,0,0,,,13.32078,9.251566,2003,37267,FALSE,,0,4.742793,0,6.781127,0,0,58.1655,0,0,0.5861878,0.4662858,17.55899,0,0,0,5.009242,0.4196572,0,0,0,0,0,0,0,0,0,2.321437,0,0,0,0,0,0,2.051657,0,0,0,0,0,0,0,0,0,0,0,0.04862694,0,0,0,1.84849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457352,24.72654,50.33238,0.7061936,6.826024,0,2.293232,3.485269,0,7.229021,3.57303,9.033612,6.574614,7.962214,0.5579988,0,0,0.901421,0,0.450895,,,11.99982,8.167162,2003,37267,FALSE,,0,4.965319,0,4.690612,0,0,58.23501,0,2.396814,1.225877,0.4876039,17.28247,0.384589,0,0,1.572694,0,0,0.3090447,0,0,0,0.3090447,0,0,0,2.733329,0,0,0,0,0,0,3.100749,0,0,0,0,0,0,0,0,0,0,0,0.05082069,0,0,0,2.256027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457351,22.38714,58.89896,0.6713402,9.832021,0,4.360104,2.761048,0,8.017614,0,3.302988,5.357255,6.728221,0,0,0,0,0,0,,,12.48905,8.570693,2003,37267,FALSE,,0,5.246116,0,6.430089,0,0,58.88471,0,1.805396,0,0.4382665,19.2641,0,0,0,2.852003,0,0,0,0,0,0,0,0,0,0,2.201145,0,0,0,0,0,0,1.079313,0,0,0,0,0,0,0,0,0,0,0,0.04578904,0,0,0,1.753066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457350,22.58014,56.98298,0.6715847,9.835601,0.7937096,1.453897,5.524106,0,7.562218,0.5946367,6.608381,5.359206,4.543202,0,0,0,0,0,0,,,12.59414,8.514661,2003,37267,FALSE,,0,4.986643,0,6.490551,0,0,58.74476,0,3.641041,0.1945846,0.441938,18.79226,0,0,0,0.9564329,0.2605455,0,0,0,0,0,0,0,0,0,1.497312,0,0,0,0,0,0,2.180007,0,0,0,0,0,0,0,0,0,0,0,0.04617262,0,0,0,1.767752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457348,21.40276,60.76189,0.6451548,9.448526,0.7038218,1.187178,7.429391,0,7.48475,0.6528402,4.443818,3.861223,3.313716,0,0,0,0,0,0,,,11.79982,7.967161,2003,37267,FALSE,,0,4.867574,0,6.149541,0,0,58.91977,0,4.835036,0.2114922,0.4229843,19.76964,0,0,0,0.7743867,0.2277608,0,0,0,0,0,0,0,0,0,1.076983,0,0,0,0,0,0,1.444654,0,0,0,0,0,0,0,0,0,0,0,0.04425067,0,0,0,1.255938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457346,22.47622,50.63881,0.3453785,15.17458,0.6279758,7.925637,0,0,8.013805,0.8737321,4.757926,5.512201,6.057466,0,0,0,0,0,0,,,13.41001,9.255095,2003,37267,FALSE,,0,5.112331,0,9.682155,0,0,58.02464,0,0,0.277636,0.2233852,16.16033,0,0,0,5.061272,0.2010467,0,0,0,0,0,0,0,0,0,1.933878,0,0,0,0,0,0,1.51902,0,0,0,0,0,0,0,0,0,0,0,0.04595353,0,0,0,1.758361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457345,25.78575,54.31839,0.7426689,7.831191,0,5.788028,0,0,7.602404,0,10.01175,10.37129,3.256348,0,0,0,0,0,0,,,12.09473,8.423195,2003,37267,FALSE,,0,5.17623,0,5.332879,0,0,58.44168,0,0,0,0.5040014,18.49821,0,0,0,3.94347,0,0,0,0,0,0,0,0,0,0,1.110165,0,0,0,0,0,0,3.40882,0,0,0,0,0,0,0,0,0,0,0,0.05312447,0,0,0,3.531415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457344,25.41374,56.38366,0.7568579,8.645878,1.376138,0.8192516,0,0,12.91275,0,5.362177,5.536375,3.034114,0,0,0,0,0,0,,,12.73155,8.748034,2003,37267,FALSE,,0,8.502789,0,5.697067,0,0,57.74685,0,0,0,0.5005515,18.56651,0,0,0,0.5400687,0.4544481,0,0,0,0,0,0,0,0,0,0.99781,0,0,0,0,0,0,1.765103,0,0,0,0,0,0,0,0,0,0,0,0.05203102,0,0,3.352378,1.824379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457343,41.00845,49.64405,2.036277,14.91101,0,7.787972,0,0,7.874608,4.292778,3.740227,4.965085,4.676768,0,0,0,0,0,0,,,13.10491,9.111128,2003,37267,FALSE,,0,4.975266,0,9.425822,0,0,58.06047,0,0,1.356029,1.28965,15.69074,0,0,0,4.924692,0,0,0,0,0,0,0,0,0,0,1.479304,0,0,0,0,0,0,1.182179,0,0,0,0,0,0,0,0,0,0,0,0.04488487,0,0,0,1.57097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
